image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5
4316351017,driveway,kennel/outdoor,forest_path,field_road,corral
4376890814,airport_terminal,amusement_arcade,atrium/public,science_museum,shopping_mall/indoor
4362540400,iceberg,ice_shelf,ice_floe,clothing_store,gift_shop
1495365549,beach,ocean,coast,wave,lagoon
4382215833,sky,beach,marsh,desert/sand,lake/natural
4418033503,baseball_field,martial_arts_gym,clean_room,soccer_field,stadium/baseball
4379082898,industrial_area,construction_site,tower,skyscraper,mosque/outdoor
4361722101,mansion,beach_house,house,schoolhouse,hunting_lodge/outdoor
4358427241,boat_deck,harbor,ocean,coast,iceberg
4374331124,shower,locker_room,bathroom,greenhouse/indoor,elevator/door
4383029650,schoolhouse,campus,palace,motel,courtyard
4351816515,gift_shop,jewelry_shop,chemistry_lab,candy_store,florist_shop/indoor
3343802779,toyshop,art_studio,kindergarden_classroom,art_school,candy_store
4381866104,ice_floe,museum/indoor,desert/sand,bullring,ice_shelf
4348353788,ice_skating_rink/outdoor,ice_skating_rink/indoor,ice_floe,desert/sand,arena/hockey
4315937859,jewelry_shop,bookstore,hardware_store,archive,supermarket
4366815051,jewelry_shop,chemistry_lab,drugstore,gift_shop,museum/indoor
3391398681,boardwalk,pier,ice_floe,playground,bookstore
4313931490,dressing_room,art_gallery,museum/indoor,art_studio,elevator/door
4315514937,snowfield,mountain_snowy,desert/sand,valley,mountain
4376768862,forest/broadleaf,forest_path,ice_shelf,ice_floe,snowfield
4313032307,kindergarden_classroom,nursery,childs_room,ice_cream_parlor,toyshop
4363850734,ice_shelf,ice_floe,mountain_snowy,snowfield,botanical_garden
4323710968,jewelry_shop,childs_room,beauty_salon,gift_shop,nursery
4375455155,ice_floe,wave,ocean,coast,ice_shelf
4365913422,ocean,coast,lagoon,beach,wave
4349332555,corridor,medina,subway_station/platform,arcade,alley
104533575,chemistry_lab,museum/indoor,bathroom,science_museum,beauty_salon
4322561161,elevator_shaft,art_gallery,delicatessen,art_studio,atrium/public
4360968122,museum/indoor,clean_room,art_gallery,beauty_salon,archive
4424312523,childs_room,toyshop,museum/indoor,gift_shop,nursery
4340790207,ski_resort,ice_shelf,ski_slope,ice_floe,snowfield
4320200063,desert/sand,valley,mountain,mountain_path,beach
4323346836,pavilion,tree_house,gazebo/exterior,picnic_area,kennel/outdoor
4372809861,playroom,childs_room,nursery,kindergarden_classroom,reception
4411951504,underwater/ocean_deep,aquarium,iceberg,ice_floe,natural_history_museum
4359144543,clean_room,chemistry_lab,pharmacy,drugstore,office
4422521163,water_tower,tower,motel,gas_station,bridge
4384032198,office_building,embassy,apartment_building/outdoor,hospital,building_facade
4366182677,skyscraper,office_building,downtown,plaza,mosque/outdoor
4352209789,ball_pit,discotheque,amusement_park,carrousel,amusement_arcade
4376757962,childs_room,nursery,bakery/shop,playroom,beauty_salon
4384795398,mountain_snowy,glacier,mountain,iceberg,ice_shelf
4316478162,ski_slope,snowfield,ice_floe,ski_resort,igloo
4356478050,museum/indoor,art_school,art_studio,archive,art_gallery
4421613854,underwater/ocean_deep,aquarium,orchard,botanical_garden,jewelry_shop
4367667659,waiting_room,living_room,hotel_room,dorm_room,dining_room
4377383642,museum/indoor,art_gallery,gift_shop,childs_room,jewelry_shop
4377863409,atrium/public,shopping_mall/indoor,museum/indoor,clothing_store,swimming_pool/indoor
4365353563,shower,gift_shop,clothing_store,aquarium,fabric_store
4326664204,clean_room,hospital_room,operating_room,pharmacy,biology_laboratory
4313137405,train_interior,airplane_cabin,clean_room,natural_history_museum,science_museum
4374078831,hangar/outdoor,loading_dock,train_station/platform,railroad_track,industrial_area
4406177177,beauty_salon,desert/sand,bedroom,hotel_room,hospital_room
4314300307,lawn,forest/broadleaf,field/wild,golf_course,pasture
4369390911,arena/performance,airport_terminal,discotheque,chemistry_lab,stage/indoor
4339021330,clothing_store,gift_shop,shoe_shop,museum/indoor,art_gallery
4378088723,rope_bridge,glacier,crevasse,ice_shelf,snowfield
4315073949,amusement_park,water_park,playground,sandbox,toyshop
4324658441,fountain,hotel/outdoor,hospital,palace,office_building
4361730103,server_room,locker_room,ice_shelf,ice_floe,snowfield
4380253247,beauty_salon,jewelry_shop,gift_shop,candy_store,drugstore
4355025966,art_gallery,museum/indoor,art_studio,artists_loft,toyshop
4373994400,beach,ocean,fountain,coast,wave
4368972004,ocean,landing_deck,boat_deck,coast,ice_floe
4338404238,chemistry_lab,clean_room,biology_laboratory,science_museum,discotheque
4336927026,igloo,water_park,ski_slope,ski_resort,operating_room
4377854164,ice_floe,aquarium,igloo,underwater/ocean_deep,ice_shelf
4369285423,mountain,volcano,valley,mountain_snowy,mountain_path
4370861200,florist_shop/indoor,nursery,childs_room,museum/indoor,playroom
4318262956,atrium/public,lobby,shopping_mall/indoor,airport_terminal,staircase
4316069480,museum/indoor,art_gallery,nursery,archive,gift_shop
4379217199,skyscraper,server_room,shower,fabric_store,art_gallery
4315742299,campsite,forest_road,highway,field_road,desert_road
4350199271,islet,ocean,beach,bathroom,shower
4363095077,airport_terminal,sky,parking_garage/indoor,science_museum,art_gallery
4316673701,downtown,bazaar/outdoor,skyscraper,crosswalk,street
4383417511,ice_floe,ice_shelf,iceberg,glacier,crevasse
4360474713,doorway/outdoor,museum/indoor,home_theater,shopfront,art_gallery
4375586850,glacier,ice_floe,crevasse,sky,snowfield
4381616430,clean_room,chemistry_lab,biology_laboratory,assembly_line,auto_factory
4381747352,igloo,aquarium,pond,lake/natural,grotto
4364364227,ice_shelf,ice_floe,desert/sand,igloo,museum/outdoor
4368507593,airplane_cabin,cockpit,car_interior,bar,wind_farm
4359405973,mountain_snowy,sky,snowfield,glacier,ski_slope
4348571070,aquarium,underwater/ocean_deep,sky,ocean,iceberg
4345317294,burial_chamber,igloo,cemetery,zen_garden,museum/indoor
4374752679,medina,clean_room,hotel_room,alley,bedroom
4378694530,aquarium,underwater/ocean_deep,jacuzzi/indoor,candy_store,childs_room
4329683257,clean_room,dressing_room,museum/indoor,art_gallery,clothing_store
4355387603,kindergarden_classroom,toyshop,clothing_store,gift_shop,art_school
4315343079,ticket_booth,manufactured_home,market/outdoor,inn/outdoor,greenhouse/outdoor
4384615145,atrium/public,entrance_hall,bow_window/indoor,artists_loft,shopping_mall/indoor
4353977721,ice_floe,ice_shelf,iceberg,igloo,yard
4378768584,crevasse,ice_floe,ice_shelf,glacier,iceberg
2958793847,church/indoor,burial_chamber,museum/indoor,church/outdoor,catacomb
4372580010,museum/indoor,atrium/public,clean_room,clothing_store,science_museum
4382383672,skyscraper,bridge,rope_bridge,shower,office_building
4347401090,desert_road,field_road,mountain_snowy,highway,tundra
4379240773,windmill,wind_farm,airfield,hangar/indoor,sky
4359879180,ice_cream_parlor,bakery/shop,iceberg,butchers_shop,candy_store
4336407826,booth/indoor,beauty_salon,department_store,kindergarden_classroom,reception
4385854066,ice_shelf,ice_floe,crevasse,igloo,glacier
4360915606,ice_shelf,drugstore,museum/indoor,pharmacy,archive
4376334986,ticket_booth,shopfront,server_room,archive,kennel/outdoor
4354459805,garage/indoor,repair_shop,auto_factory,toyshop,assembly_line
4365694558,airport_terminal,reception,conference_center,natural_history_museum,museum/indoor
4383865562,ballroom,bowling_alley,airport_terminal,food_court,shopping_mall/indoor
4368068043,museum/indoor,art_gallery,natural_history_museum,science_museum,nursery
4376037246,clean_room,music_studio,chemistry_lab,physics_laboratory,jewelry_shop
4381102712,archive,museum/indoor,kindergarden_classroom,art_school,booth/indoor
4376283564,mezzanine,atrium/public,television_room,lobby,reception
4332081486,playroom,art_gallery,childs_room,museum/indoor,nursery
4346054632,archive,staircase,library/indoor,escalator/indoor,atrium/public
4349491132,science_museum,art_gallery,museum/indoor,ice_cream_parlor,bakery/shop
4319653042,utility_room,car_interior,laundromat,home_office,airplane_cabin
4376305666,church/outdoor,mosque/outdoor,palace,synagogue/outdoor,courthouse
4376535147,golf_course,baseball_field,beach,playground,swimming_pool/outdoor
4348674306,locker_room,dressing_room,clothing_store,art_gallery,shower
4382455433,ice_shelf,archive,ice_floe,snowfield,museum/indoor
4336834501,ice_shelf,iceberg,glacier,ice_floe,crevasse
4370132650,motel,industrial_area,fastfood_restaurant,gas_station,hangar/outdoor
4140149920,museum/indoor,art_gallery,burial_chamber,alcove,mausoleum
4381504158,clothing_store,clean_room,department_store,gift_shop,operating_room
4382471685,synagogue/outdoor,shopfront,embassy,hotel/outdoor,hospital
4359611605,florist_shop/indoor,bakery/shop,botanical_garden,ice_cream_parlor,candy_store
4355207321,iceberg,ice_floe,igloo,ice_shelf,crevasse
4320920308,gymnasium/indoor,chemistry_lab,swimming_pool/indoor,drugstore,volleyball_court/outdoor
4376885141,igloo,museum/indoor,science_museum,burial_chamber,iceberg
4377703131,desert/sand,valley,desert_road,mountain,desert/vegetation
4351938544,iceberg,ice_floe,watering_hole,ocean,coast
4380674668,bow_window/indoor,childs_room,dorm_room,nursery,playroom
4375316106,childs_room,bakery/shop,candy_store,nursery,wave
4384970915,industrial_area,parking_lot,shed,picnic_area,corral
4329701976,fabric_store,museum/indoor,ice_shelf,art_studio,clothing_store
4364294347,mountain_snowy,glacier,volcano,iceberg,mountain
4376862986,drugstore,booth/indoor,pharmacy,beauty_salon,hospital
4364676676,mansion,palace,mosque/outdoor,castle,building_facade
4385115146,sandbox,playroom,yard,kennel/outdoor,playground
4379951747,banquet_hall,dining_hall,flea_market/indoor,cafeteria,nursing_home
4381690192,booth/indoor,museum/indoor,art_gallery,artists_loft,pet_shop
4347299368,ice_skating_rink/outdoor,snowfield,ice_floe,ski_slope,ice_shelf
4352784343,amusement_park,tower,sky,water_park,carrousel
4320626954,gas_station,phone_booth,ticket_booth,general_store/outdoor,fire_station
4383491486,archive,bookstore,kindergarden_classroom,drugstore,toyshop
4384248030,ice_floe,iceberg,ice_shelf,igloo,glacier
4375955647,museum/indoor,shower,bathroom,natural_history_museum,science_museum
4404939964,desert/sand,tundra,ice_floe,beach,badlands
4317714880,cabin/outdoor,shed,ice_shelf,chalet,barn
4420207029,igloo,ice_floe,lake/natural,snowfield,pond
4357508182,candy_store,gift_shop,hardware_store,toyshop,jewelry_shop
4325765410,museum/indoor,natural_history_museum,science_museum,art_gallery,locker_room
4368327932,playroom,gift_shop,childs_room,beauty_salon,nursery
4377230706,museum/indoor,art_gallery,art_studio,art_school,artists_loft
4325219111,nursery,kindergarden_classroom,childs_room,museum/indoor,art_school
4365029950,clean_room,locker_room,shower,art_gallery,server_room
4331834583,medina,clean_room,clothing_store,igloo,ice_shelf
2686121697,childs_room,bakery/shop,kindergarden_classroom,candy_store,playroom
4330263731,beauty_salon,drugstore,museum/indoor,ice_shelf,desert/sand
4371496961,ice_floe,ice_shelf,beach,ocean,iceberg
4362049627,balcony/interior,natural_history_museum,science_museum,museum/indoor,balcony/exterior
4380739563,bathroom,chemistry_lab,shower,aquarium,underwater/ocean_deep
4383804042,lake/natural,pond,river,valley,swamp
4322462803,harbor,coast,iceberg,sky,ocean
4385207419,airport_terminal,bowling_alley,clean_room,discotheque,television_studio
4386323128,beach,coast,desert/sand,tundra,ocean
4317415400,kindergarden_classroom,childs_room,booth/indoor,classroom,science_museum
4363106001,airplane_cabin,bathroom,shower,elevator_lobby,closet
4378857278,hospital,amphitheater,office_building,downtown,ice_skating_rink/outdoor
4362108526,bridge,viaduct,highway,snowfield,ice_floe
4371602787,atrium/public,lobby,staircase,shopping_mall/indoor,museum/indoor
3599928080,beach,ocean,coast,lagoon,swimming_pool/outdoor
694722066,field/wild,marsh,swamp,rainforest,lake/natural
4372334209,clean_room,chemistry_lab,pharmacy,biology_laboratory,drugstore
4334773617,museum/indoor,art_gallery,clean_room,natural_history_museum,science_museum
4377381868,office_building,skyscraper,tower,museum/indoor,hospital
4367966414,shower,closet,clothing_store,elevator/door,locker_room
4376974199,childs_room,gift_shop,nursery,playroom,museum/indoor
4381276392,dressing_room,clothing_store,clean_room,florist_shop/indoor,closet
2781061754,clean_room,dressing_room,art_studio,museum/indoor,art_school
4423054859,florist_shop/indoor,underwater/ocean_deep,aquarium,botanical_garden,discotheque
4332034560,atrium/public,shopping_mall/indoor,arcade,airport_terminal,elevator_shaft
4380720004,tower,skyscraper,sky,water_tower,lighthouse
4335209251,schoolhouse,shed,greenhouse/outdoor,attic,jail_cell
4369124114,museum/indoor,gift_shop,greenhouse/outdoor,nursery,drugstore
4385121869,mountain_snowy,glacier,ski_slope,ski_resort,ice_shelf
4333194084,museum/indoor,florist_shop/indoor,ice_floe,iceberg,clothing_store
4379009697,tundra,desert/sand,mountain,snowfield,mountain_snowy
4314405033,bakery/shop,gift_shop,candy_store,childs_room,ice_cream_parlor
4380400617,tower,mosque/outdoor,skyscraper,pagoda,lighthouse
4382012086,glacier,mountain_snowy,tundra,valley,iceberg
4351481851,coffee_shop,bowling_alley,nursery,bookstore,waiting_room
4318530993,home_office,office,computer_room,conference_room,office_cubicles
4386090740,underwater/ocean_deep,ski_slope,ice_floe,snowfield,crevasse
4368954397,kindergarden_classroom,nursery,classroom,booth/indoor,playroom
4376172992,art_gallery,museum/indoor,department_store,booth/indoor,jewelry_shop
4367516246,hotel/outdoor,office_building,skyscraper,ski_resort,schoolhouse
4376696635,clean_room,locker_room,playroom,server_room,museum/indoor
4360073605,playground,tree_house,gazebo/exterior,cemetery,campus
4379487728,art_gallery,museum/indoor,desert/sand,natural_history_museum,art_studio
4324077192,arena/performance,stage/indoor,stage/outdoor,discotheque,raceway
4376499967,childs_room,pond,underwater/ocean_deep,aquarium,iceberg
4385899064,hangar/outdoor,shed,hangar/indoor,ice_shelf,iceberg
4385705199,clean_room,operating_room,locker_room,clothing_store,dressing_room
4321699031,desert/sand,badlands,tundra,valley,desert_road
4380815778,computer_room,home_office,utility_room,office,office_cubicles
4357368012,art_gallery,shoe_shop,science_museum,jewelry_shop,natural_history_museum
4377787044,playground,corn_field,botanical_garden,nursery,art_studio
4382255182,staircase,airplane_cabin,mezzanine,escalator/indoor,berth
4375962521,playroom,toyshop,art_studio,art_school,kindergarden_classroom
4384378599,trench,forest_path,rainforest,archaelogical_excavation,mountain_path
4376328462,ice_cream_parlor,candy_store,florist_shop/indoor,coffee_shop,yard
4422857923,museum/indoor,childs_room,art_studio,ice_cream_parlor,art_gallery
4371136587,dressing_room,living_room,bedroom,hotel_room,hospital_room
4368584694,nursery,playroom,hospital_room,childs_room,kindergarden_classroom
4344558217,bow_window/indoor,office,computer_room,home_office,living_room
4354254950,crevasse,ice_shelf,glacier,snowfield,ice_floe
2391773903,clothing_store,museum/indoor,dressing_room,science_museum,natural_history_museum
4366342264,nursery,museum/indoor,dressing_room,clean_room,beauty_salon
4350532913,ice_shelf,snowfield,glacier,ice_floe,corn_field
4319686358,art_gallery,museum/indoor,art_studio,art_school,home_theater
4358484748,sandbox,volleyball_court/outdoor,kennel/outdoor,playground,patio
4330352920,ice_cream_parlor,childs_room,sandbox,nursery,ice_floe
4376529769,lake/natural,pond,pier,watering_hole,river
4375921074,drugstore,beauty_salon,clean_room,computer_room,ice_floe
