image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10
4365042794,shower_curtain,kimono,ski,punching_bag,butcher_shop,swing,parachute,shoe_shop,cliff,brassiere
4378253486,liner,pier,fireboat,dock,suspension_bridge,aircraft_carrier,bell_cote,container_ship,steel_arch_bridge,palace
4351342724,bubble,corkscrew,loupe,analog_clock,stopwatch,screw,chain,hook,hourglass,perfume
3747259527,television,monitor,scoreboard,screen,stretcher,home_theater,ballplayer,sunglasses,web_site,minibus
4361076874,cliff,triumphal_arch,stretcher,obelisk,bell_cote,wreck,pier,cliff_dwelling,castle,gondola
4372093853,organ,church,palace,picket_fence,library,wall_clock,bell_cote,web_site,jigsaw_puzzle,analog_clock
3762280354,ant,walking_stick,dragonfly,damselfly,grasshopper,mantis,hip,cricket,cabbage_butterfly,ladybug
4366200156,Band_Aid,pill_bottle,thimble,lighter,rubber_eraser,pick,matchstick,buckle,lipstick,remote_control
4358888501,suit,bow_tie,Windsor_tie,groom,academic_gown,mortarboard,oboe,abaya,jean,gown
4366629579,window_shade,window_screen,fur_coat,groom,punching_bag,pay-phone,prison,cleaver,hair_spray,stole
4381683581,crane,coil,drilling_platform,pier,steel_arch_bridge,schooner,airship,pirate,container_ship,beacon
4365699612,binder,doormat,book_jacket,lens_cap,wallet,envelope,jersey,mailbag,laptop,modem
4382471434,suit,bow_tie,groom,Windsor_tie,maze,military_uniform,Loafer,academic_gown,wig,bassoon
4422568381,electric_locomotive,passenger_car,steam_locomotive,freight_car,streetcar,bullet_train,sliding_door,trolleybus,traffic_light,viaduct
4383340079,leatherback_turtle,hammer,shovel,hammerhead,dumbbell,hatchet,dung_beetle,loggerhead,armadillo,Weimaraner
4370592788,wig,teddy,toyshop,sewing_machine,pencil_sharpener,candle,Band_Aid,teapot,jigsaw_puzzle,piggy_bank
4366465512,bikini,maillot,maillot,tub,bathtub,sarong,feather_boa,miniskirt,gown,swing
4365738645,web_site,volcano,television,beacon,monitor,barn,castle,screen,church,valley
4314948748,car_mirror,volcano,traffic_light,lakeside,balloon,beacon,water_tower,radio_telescope,picket_fence,torch
4324287757,beacon,castle,volcano,seashore,church,alp,lakeside,valley,television,breakwater
4377635374,honeycomb,shower_curtain,stone_wall,solar_dish,toilet_tissue,jackfruit,nail,manhole_cover,brain_coral,window_screen
4332128561,streetcar,dock,suspension_bridge,crane,pirate,wreck,car_mirror,palace,flagpole,stupa
4316434489,manhole_cover,combination_lock,padlock,shield,waffle_iron,electric_guitar,barrel,brass,pick,buckle
4348415499,jean,vacuum,quilt,iron,prayer_rug,pool_table,miniskirt,studio_couch,stole,sleeping_bag
4383990340,Irish_setter,wig,Brittany_spaniel,miniskirt,hair_spray,hand_blower,balance_beam,carton,pajama,Sussex_spaniel
4380398573,stage,restaurant,theater_curtain,cinema,home_theater,grand_piano,pool_table,lampshade,spotlight,table_lamp
4380930989,Tibetan_mastiff,standard_poodle,flat-coated_retriever,curly-coated_retriever,giant_schnauzer,groenendael,Newfoundland,Appenzeller,Bernese_mountain_dog,Gordon_setter
4912776230,swing,tripod,bow,hay,television,plow,monitor,horizontal_bar,golfcart,barn
4383016059,dogsled,collie,German_shepherd,Leonberg,coyote,Shetland_sheepdog,Eskimo_dog,briard,Irish_wolfhound,borzoi
4376694296,crutch,jinrikisha,umbrella,pay-phone,unicycle,streetcar,parking_meter,bookshop,bubble,barbershop
4376467555,church,monastery,prison,bell_cote,viaduct,palace,tile_roof,vault,dome,cinema
2205261084,jean,wardrobe,balance_beam,crib,swab,clog,sweatshirt,pajama,sleeping_bag,cowboy_boot
4379133151,web_site,book_jacket,wig,brassiere,hair_spray,comic_book,bikini,maillot,fur_coat,Band_Aid
4374089514,sax,fountain,book_jacket,web_site,microphone,cornet,chain,electric_guitar,weevil,tripod
4423332054,chimpanzee,spider_monkey,macaque,siamang,guenon,patas,baboon,capuchin,langur,titi
4423054977,pineapple,cardoon,pot,artichoke,grasshopper,strawberry,ear,walking_stick,sulphur_butterfly,hip
4375490298,jigsaw_puzzle,paintbrush,comic_book,pencil_sharpener,shoe_shop,carton,carpenter's_kit,sleeping_bag,screwdriver,book_jacket
4342710258,necklace,chain,hair_slide,chain_mail,bubble,whistle,hook,coil,safety_pin,letter_opener
4364954339,jellyfish,feather_boa,jack-o'-lantern,sea_anemone,lampshade,candle,wig,mask,brassiere,theater_curtain
4372374253,bakery,confectionery,butcher_shop,grocery_store,rotisserie,tobacco_shop,toyshop,restaurant,cleaver,bookshop
4353685717,miniskirt,stage,accordion,feather_boa,microphone,maillot,theater_curtain,jean,cowboy_boot,gown
4369223632,Doberman,whippet,Great_Dane,Weimaraner,Italian_greyhound,Ibizan_hound,vizsla,Mexican_hairless,Rhodesian_ridgeback,miniature_pinscher
4330148813,ear,megalith,green_mamba,corn,knot,Gila_monster,frilled_lizard,common_iguana,African_chameleon,worm_fence
4341531627,suspension_bridge,pier,bannister,chainlink_fence,steel_arch_bridge,worm_fence,patio,breakwater,greenhouse,streetcar
300344531,comic_book,stage,theater_curtain,book_jacket,fountain,bow_tie,ski,picket_fence,suit,cleaver
4362123398,sunglasses,golf_ball,parachute,croquet_ball,knot,baseball,tennis_ball,bucket,sunglass,rugby_ball
4349182169,groom,gown,bikini,sarong,conch,maillot,maillot,panpipe,tray,bonnet
4358086277,picket_fence,balance_beam,park_bench,groom,maze,parallel_bars,fountain,bannister,chain_saw,miniskirt
4327361672,web_site,torch,groom,tripod,Arabian_camel,sax,parachute,fountain,swing,volcano
4375310155,analog_clock,wall_clock,altar,book_jacket,barometer,jigsaw_puzzle,prayer_rug,church,brass,comic_book
4332962133,switch,soap_dispenser,refrigerator,lighter,toilet_tissue,space_heater,dial_telephone,padlock,paper_towel,safe
4346104439,obelisk,triumphal_arch,bell_cote,fountain,palace,lakeside,mosque,church,viaduct,castle
4369998181,necklace,hair_slide,bottlecap,bolo_tie,buckle,safety_pin,sandal,chain,pick,lighter
4349356441,promontory,cliff,breakwater,volcano,stone_wall,wreck,beacon,seashore,megalith,thatch
4321787055,schooner,dock,lakeside,pirate,boathouse,canoe,wreck,yawl,seashore,lifeboat
4380604371,cuirass,clog,breastplate,holster,sandal,teapot,pitcher,piggy_bank,revolver,mask
4356341755,ice_cream,bell_pepper,cucumber,hair_slide,nipple,bakery,plate,plate_rack,velvet,Granny_Smith
2460129176,racer,sports_car,unicycle,amphibian,maillot,speedboat,convertible,bathing_cap,bicycle-built-for-two,paddle
4378876232,toilet_tissue,paper_towel,washbasin,sewing_machine,toilet_seat,lab_coat,plastic_bag,iron,washer,photocopier
2201908727,barbershop,cloak,jinrikisha,barber_chair,shield,rifle,horse_cart,broom,pickelhaube,bearskin
4315038763,potter's_wheel,soup_bowl,candle,American_lobster,cup,eggnog,teapot,mixing_bowl,consomme,Dungeness_crab
4336675220,matchstick,abacus,rubber_eraser,ice_lolly,coil,necklace,sea_anemone,clog,hair_slide,corn
4345875218,binoculars,groom,hair_spray,bikini,bow_tie,bathing_cap,bubble,microphone,tripod,stage
2821962858,bubble,suspension_bridge,unicycle,swing,fur_coat,sea_lion,abaya,Indian_elephant,ox,stage
4344363884,cocktail_shaker,beer_bottle,beer_glass,eggnog,pill_bottle,cup,bucket,whiskey_jug,coffee_mug,lotion
4384241955,harvestman,tick,spider_web,walking_stick,black_widow,reel,long-horned_beetle,ringneck_snake,garden_spider,parachute
4372436862,starfish,agama,banded_gecko,ballpoint,knot,sock,rubber_eraser,Band_Aid,hair_slide,necklace
4371230483,screen,web_site,television,book_jacket,monitor,dugong,cash_machine,iPod,comic_book,laptop
4365002281,teddy,Band_Aid,rubber_eraser,hair_slide,nipple,ladybug,pencil_box,velvet,wool,piggy_bank
4348176255,coil,potter's_wheel,knot,worm_fence,bannister,maze,sundial,dam,fountain,bathtub
4363207887,quail,ruffed_grouse,hummingbird,bulbul,kite,jay,brambling,partridge,robin,hornbill
4363074765,pole,maypole,totem_pole,carousel,obelisk,flagpole,lakeside,fountain,palace,bell_cote
4381108357,scuba_diver,jellyfish,hammerhead,wreck,volcano,spotlight,coral_reef,snorkel,eel,rock_beauty
4358828980,shield,buckle,brass,bolo_tie,manhole_cover,hair_slide,pick,thimble,necklace,purse
4332619237,warplane,kite,wing,bald_eagle,vulture,magpie,black_stork,airliner,black_grouse,goose
4380564148,assault_rifle,space_shuttle,grand_piano,wing,rifle,sax,chain_saw,accordion,projectile,missile
4376367796,barn,prison,church,monastery,bannister,maze,prayer_rug,tile_roof,lumbermill,chainlink_fence
4356751582,cinema,passenger_car,prison,trolleybus,palace,streetcar,gondola,cannon,steam_locomotive,street_sign
4357698879,electric_guitar,banjo,accordion,acoustic_guitar,stage,oboe,microphone,sax,harmonica,cowboy_hat
4343666815,window_shade,window_screen,sliding_door,patio,mobile_home,greenhouse,picket_fence,pot,library,bannister
4379856276,ballplayer,ski,bow,parallel_bars,volleyball,horizontal_bar,unicycle,pole,puck,racket
4375578070,jack-o'-lantern,balloon,torch,crash_helmet,caldron,jeep,totem_pole,snowmobile,binoculars,dome
4315055853,promontory,cliff,seashore,lakeside,valley,king_penguin,alp,mountain_tent,megalith,sandbar
4321574741,snowmobile,fountain,macaw,television,ladybug,ski,alp,scuba_diver,bald_eagle,European_fire_salamander
4369946326,pole,breakwater,crane,fountain,church,geyser,barn,seashore,water_tower,beacon
4399043329,bib,envelope,pillow,purse,handkerchief,Band_Aid,bow_tie,pinwheel,apron,mailbag
4368004376,sax,cowboy_hat,microphone,electric_guitar,miniature_pinscher,fountain,bubble,seat_belt,Italian_greyhound,Weimaraner
4381376724,monitor,screen,television,desktop_computer,web_site,home_theater,mouse,hand-held_computer,iPod,bathtub
4335188628,carton,plane,basset,groom,vacuum,sliding_door,crate,shoe_shop,dishwasher,guillotine
4379773594,bath_towel,toilet_tissue,diaper,space_heater,paper_towel,bassinet,carton,crib,radiator,West_Highland_white_terrier
4851936238,hoopskirt,overskirt,gown,groom,cloak,velvet,bassinet,theater_curtain,cradle,miniskirt
4356884455,palace,castle,monastery,prison,church,dome,triumphal_arch,flagpole,fountain,obelisk
4316891977,bucket,sombrero,barrow,toilet_seat,mortar,potter's_wheel,gong,washbasin,ashcan,tub
4378897973,freight_car,electric_locomotive,sliding_door,steam_locomotive,passenger_car,trailer_truck,moving_van,crate,mobile_home,harvester
4330198429,oboe,bassoon,banjo,flute,cello,violin,electric_guitar,accordion,stage,harp
4367154463,snowplow,tractor,half_track,harvester,garbage_truck,forklift,crane,trailer_truck,tow_truck,lifeboat
4386480998,mask,lipstick,mouse,remote_control,loupe,abaya,pick,lens_cap,sunglasses,sunglass
4375491208,doormat,chiton,flatworm,sea_anemone,hook,padlock,sea_slug,coral_fungus,safety_pin,bottlecap
2178983320,swimming_trunks,bathing_cap,sarong,sunscreen,diaper,mortarboard,shower_cap,pajama,punching_bag,bikini
4376102671,sandal,throne,wardrobe,suit,bow_tie,doormat,Christmas_stocking,miniskirt,vault,quilt
4374087823,Eskimo_dog,Norwegian_elkhound,Siberian_husky,Boston_bull,basenji,German_shepherd,Egyptian_cat,Cardigan,malamute,Appenzeller
4374495615,bell_cote,church,obelisk,analog_clock,beacon,pedestal,monastery,mosque,wall_clock,barometer
4317794173,oxygen_mask,crash_helmet,gasmask,scuba_diver,reel,toyshop,football_helmet,bobsled,bow,parachute
4315738777,poncho,butcher_shop,paintbrush,wool,cliff,grocery_store,stole,coral_fungus,fountain,brassiere
4366496877,ashcan,miniature_pinscher,polecat,capuchin,chimpanzee,photocopier,groenendael,Rottweiler,lesser_panda,rain_barrel
4342799748,groom,candle,oboe,suit,jean,bassoon,drumstick,torch,jersey,notebook
4382744845,sea_urchin,cardoon,artichoke,daisy,broom,sea_anemone,thatch,fountain,peacock,bee
4368304831,shovel,thatch,hammer,hatchet,stone_wall,broom,trilobite,nail,swab,folding_chair
4380021668,alp,volcano,valley,mountain_tent,dam,ski,cliff,breakwater,Arctic_fox,barn
4337677053,lakeside,snowmobile,canoe,dogsled,breakwater,mountain_tent,valley,maze,dam,sandbar
4380475942,electric_locomotive,passenger_car,freight_car,steam_locomotive,streetcar,trailer_truck,trolleybus,bullet_train,recreational_vehicle,traffic_light
4354414605,Chihuahua,gyromitra,basenji,toy_terrier,Italian_greyhound,earthstar,coral_fungus,acorn,hog,Doberman
4314191871,web_site,menu,crossword_puzzle,book_jacket,brass,comic_book,envelope,packet,rifle,hard_disc
4367076603,seashore,sandbar,geyser,sunglasses,cliff,megalith,fountain,promontory,sunscreen,binoculars
4358400201,alp,traffic_light,unicycle,picket_fence,streetcar,steam_locomotive,shopping_cart,suspension_bridge,monastery,mobile_home
4315577745,jigsaw_puzzle,pillow,doormat,wallet,book_jacket,shower_curtain,window_screen,envelope,maze,bib
4320708023,gown,miniskirt,maillot,overskirt,grand_piano,pajama,hoopskirt,poncho,maillot,sarong
4363958755,matchstick,drumstick,wooden_spoon,plunger,pinwheel,screwdriver,maraca,spatula,ice_lolly,ladle
4333107163,castle,palace,dock,fountain,lakeside,pier,church,space_shuttle,seashore,drilling_platform
4377054417,toaster,toilet_seat,bison,washbasin,dishwasher,tabby,space_heater,folding_chair,refrigerator,ox
4334802372,Polaroid_camera,reflex_camera,projector,perfume,tripod,lighter,lens_cap,radio,television,loudspeaker
4375426205,picket_fence,palace,church,vault,organ,monastery,crutch,prison,unicycle,theater_curtain
4351986995,matchstick,wooden_spoon,pill_bottle,rubber_eraser,mixing_bowl,face_powder,ping-pong_ball,paper_towel,cup,dough
4330274347,picket_fence,fountain,chain,nail,hook,matchstick,screw,megalith,stone_wall,worm_fence
4381128845,trolleybus,minibus,streetcar,passenger_car,school_bus,fire_engine,garbage_truck,tow_truck,ambulance,amphibian
4380107788,guinea_pig,tabby,African_grey,tiger_cat,Egyptian_cat,wombat,Persian_cat,black-footed_ferret,koala,badger
663463700,bikini,maillot,maillot,swimming_trunks,sarong,sandbar,volleyball,seashore,brassiere,sunscreen
4367898444,dock,canoe,trimaran,seashore,boathouse,catamaran,lakeside,paddle,schooner,submarine
4379760491,chiton,radiator,butcher_shop,isopod,trilobite,hippopotamus,safety_pin,tree_frog,harmonica,conch
4376377619,digital_clock,iPod,digital_watch,street_sign,radio,Polaroid_camera,stopwatch,cellular_telephone,screen,oscilloscope
4357665322,book_jacket,lampshade,bolo_tie,prison,envelope,chime,table_lamp,analog_clock,guillotine,mask
4378529236,platypus,Chihuahua,Egyptian_cat,tree_frog,tailed_frog,triceratops,window_screen,piggy_bank,miniature_pinscher,toy_terrier
4433722547,lycaenid,ringlet,cabbage_butterfly,dragonfly,lacewing,sulphur_butterfly,garden_spider,ladybug,ant,spider_web
4372379888,cliff,seashore,lakeside,alp,valley,castle,dam,promontory,fountain,wreck
4343009861,tobacco_shop,shoe_shop,grocery_store,cab,digital_clock,streetcar,scoreboard,traffic_light,stage,spotlight
4380511795,unicycle,ashcan,ice_lolly,sarong,sandbar,maypole,limousine,recreational_vehicle,pinwheel,sunscreen
4377988925,brass,book_jacket,tray,menu,barometer,whiskey_jug,packet,mailbox,safe,binder
4315461324,candle,sea_slug,mask,piggy_bank,lampshade,jack-o'-lantern,vase,teddy,table_lamp,perfume
4372268016,carousel,comic_book,mask,cowboy_boot,breastplate,throne,cuirass,triceratops,book_jacket,shield
4386338704,volcano,alp,geyser,valley,cliff,mountain_tent,castle,promontory,stupa,mountain_bike
4329743533,bookshop,library,marimba,accordion,comic_book,kimono,bassoon,suit,military_uniform,fur_coat
4376338683,umbrella,bib,pinwheel,shower_cap,envelope,lampshade,pencil_sharpener,strawberry,tray,shopping_basket
4358865264,racer,sports_car,limousine,convertible,tow_truck,car_wheel,cab,warplane,amphibian,pickup
4370890805,spotlight,park_bench,water_tower,tripod,shopping_cart,pole,traffic_light,swing,prison,parking_meter
4416011980,triceratops,shovel,chain_saw,fountain,military_uniform,crutch,swing,sturgeon,tank,unicycle
4381993389,balloon,parachute,bubble,airship,jellyfish,wing,ping-pong_ball,spotlight,flagpole,baseball
3416710289,tub,bathtub,maillot,maillot,swimming_trunks,bikini,potter's_wheel,snorkel,studio_couch,bath_towel
4338471130,castle,church,palace,gondola,monastery,bell_cote,boathouse,fountain,lakeside,suspension_bridge
4265917365,gorilla,spider_monkey,macaque,chimpanzee,guenon,patas,siamang,gibbon,howler_monkey,baboon
2793717476,poncho,umbrella,kimono,mortarboard,barrow,pinwheel,cloak,accordion,maypole,sarong
4383928887,Dungeness_crab,ice_cream,hotdog,bagel,burrito,pretzel,carton,menu,toilet_tissue,packet
4341143050,dragonfly,quill,pinwheel,damselfly,candle,tripod,cradle,chime,hook,crane
4361830911,stage,torch,shield,wok,scuba_diver,killer_whale,cinema,spotlight,pole,trombone
4348237614,stone_wall,megalith,park_bench,mountain_bike,lakeside,maze,worm_fence,viaduct,mountain_tent,unicycle
4365805247,lorikeet,hummingbird,macaw,jacamar,bee_eater,indigo_bunting,partridge,coucal,European_gallinule,peacock
4343865540,rifle,assault_rifle,dumbbell,hammer,shoe_shop,barbell,revolver,bow,sewing_machine,plow
4420023374,stage,horizontal_bar,parallel_bars,unicycle,bannister,balance_beam,submarine,liner,pole,racer
4365729747,Arabian_camel,African_elephant,Indian_elephant,warthog,lion,tusker,water_buffalo,bighorn,torch,ox
4316351017,Scottish_deerhound,kelpie,wild_boar,ox,timber_wolf,water_buffalo,oxcart,horse_cart,barrow,Irish_wolfhound
4376890814,slot,wallet,cinema,racket,packet,cassette_player,accordion,shoe_shop,running_shoe,comic_book
4362540400,bow_tie,suit,coho,parachute,trench_coat,bulletproof_vest,military_uniform,shovel,cowboy_boot,umbrella
1495365549,seashore,tripod,lakeside,breakwater,sandbar,torch,binoculars,crutch,cliff,Arabian_camel
4382215833,nematode,jellyfish,spotlight,traffic_light,loudspeaker,bubble,planetarium,volcano,jack-o'-lantern,candle
4418033503,black_swan,cock,flamingo,hen,European_gallinule,kimono,ice_lolly,fur_coat,swing,standard_poodle
4379082898,drilling_platform,crane,dock,space_shuttle,pier,container_ship,steel_arch_bridge,airship,pirate,wreck
4361722101,castle,church,monastery,bell_cote,alp,boathouse,beacon,barn,picket_fence,birdhouse
4358427241,wreck,pirate,schooner,dock,yawl,lifeboat,breakwater,crane,lakeside,seashore
4374331124,shower_curtain,handkerchief,window_screen,greenhouse,sliding_door,window_shade,washbasin,wardrobe,umbrella,mosquito_net
